Topic ID,Title,Fancy Title,Slug,Posts Count,Reply Count,Highest Post Number,Image URL,Created At,Last Posted At,Views,Like Count,Pinned,Unpinned,Closed,Visible,Tags,Last Poster Username,Category ID,posters,Original Poster ID
21339,Proposal: [Non-Constitutional] RnDAO proposal for an Arbitrum Collab Tech Business Cluster,Proposal: [Non-Constitutional] RnDAO proposal for an Arbitrum Collab Tech Business Cluster,proposal-non-constitutional-rndao-proposal-for-an-arbitrum-collab-tech-business-cluster,7,3,7,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/0/0c471099d37f9855be987562f81bfe40725e5c94_2_819x1024.jpeg,2024-02-20 04:01:12,2024-03-13 23:20:23,409,12,False,,False,True,['proposal'],danielo,7,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14283, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 8115, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14229, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7279, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14860, 'primary_group_id': None, 'flair_group_id': None}]",14283
20957,"AIP: ArbOS Version 20 ""Atlas""",AIP: ArbOS Version 20 &ldquo;Atlas&rdquo;,aip-arbos-version-20-atlas,30,2,30,,2024-01-30 16:50:11,2024-03-13 21:58:48,2675,32,False,,False,True,[],farfel.eth,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 7, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 8314, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 5727, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10364, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 15187, 'primary_group_id': None, 'flair_group_id': None}]",7
22328,Proposal [Non-constitutional]: One-Time ARB Donation to Givewell’s Top Charities Fund,Proposal [Non-constitutional]: One-Time ARB Donation to Givewell’s Top Charities Fund,proposal-non-constitutional-one-time-arb-donation-to-givewell-s-top-charities-fund,3,1,3,,2024-03-10 21:42:42,2024-03-12 15:41:06,123,2,False,,False,True,"['proposal', 'governance']",GrangerIncident,7,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 15179, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14229, 'primary_group_id': None, 'flair_group_id': None}]",15179
21523,"Delegate to a public access, public good citizen enfranchisement pool through Event Horizon","Delegate to a public access, public good citizen enfranchisement pool through Event Horizon",delegate-to-a-public-access-public-good-citizen-enfranchisement-pool-through-event-horizon,19,10,20,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/7/7a02adb19f5e7c21cc0ede05f94beb48965f52d7_2_796x1024.jpeg,2024-02-27 20:02:22,2024-03-12 14:41:49,589,46,False,,False,True,"['governance', 'delegation', 'snapshot', 'tally']",EventHorizonDAO,7,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14778, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11201, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12585, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14161, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14229, 'primary_group_id': None, 'flair_group_id': None}]",14778
20139,Final: Arbitrum Stable Treasury Endowment Program,Final: Arbitrum Stable Treasury Endowment Program,final-arbitrum-stable-treasury-endowment-program,62,35,62,,2023-12-17 09:08:50,2024-03-07 21:54:40,7071,227,False,,False,True,[],thedevanshmehta,7,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 11600, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7308, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 2455, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 5727, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14229, 'primary_group_id': None, 'flair_group_id': None}]",11600
19967,Fees sharing with decentralized sequencer using $arb staking,Fees sharing with decentralized sequencer using $arb staking,fees-sharing-with-decentralized-sequencer-using-arb-staking,12,0,16,,2023-12-09 16:05:54,2024-03-05 14:05:38,4508,66,False,,False,True,[],Boban,7,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14044, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11600, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7840, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12317, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14329, 'primary_group_id': None, 'flair_group_id': None}]",14044
20223,Long Term Incentives Pilot Program,Long Term Incentives Pilot Program,long-term-incentives-pilot-program,56,16,56,,2023-12-22 03:46:32,2024-03-05 10:55:59,9722,293,False,,False,True,[],Euphoria,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14229, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 5727, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7308, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12134, 'primary_group_id': None, 'flair_group_id': None}]",6319
11477,Proposal: Return funds to arb users who sent their airdrop tokens to the contract address,Proposal: Return funds to arb users who sent their airdrop tokens to the contract address,proposal-return-funds-to-arb-users-who-sent-their-airdrop-tokens-to-the-contract-address,536,272,661,,2023-03-24 13:14:14,2024-03-01 18:02:06,23122,2009,False,,False,True,[],JasonB,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 9436, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 9799, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7199, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 9453, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14034, 'primary_group_id': None, 'flair_group_id': None}]",9436
19068,Proposal: Activate ARB Staking (FINAL),Proposal: Activate ARB Staking (FINAL),proposal-activate-arb-staking-final,66,23,78,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/8/87f8dc9e506d60ebd15f3098d0ff626ee8453c71.png,2023-10-20 12:00:39,2024-02-28 14:01:32,11643,294,False,,False,True,[],wagmi771,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 7656, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11119, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10404, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14353, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14916, 'primary_group_id': None, 'flair_group_id': None}]",7656
20806,Proposal: [Non-Constitutional] Funding for Into the Dungeons: Machinata - a PvP Digital Miniature Game,Proposal: [Non-Constitutional] Funding for Into the Dungeons: Machinata - a PvP Digital Miniature Game,proposal-non-constitutional-funding-for-into-the-dungeons-machinata-a-pvp-digital-miniature-game,10,5,10,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/8/8f84ef7dedf318f4372597a2c591510110cd9cac.jpeg,2024-01-23 04:23:58,2024-02-27 22:12:55,654,12,False,,False,True,[],cp0x,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 12904, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 798, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11600, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13491, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14229, 'primary_group_id': None, 'flair_group_id': None}]",12904
20541,Constitutional AIP - Security Council Improvement Proposal,Constitutional AIP - Security Council Improvement Proposal,constitutional-aip-security-council-improvement-proposal,17,0,18,,2024-01-11 12:57:12,2024-02-27 22:09:08,1950,47,False,,False,True,"['proposal', 'aip']",cp0x,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 7988, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13873, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12026, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4985, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14229, 'primary_group_id': None, 'flair_group_id': None}]",7988
20856,AIP: Changes to the Constitution and the Security Council Election Process,AIP: Changes to the Constitution and the Security Council Election Process,aip-changes-to-the-constitution-and-the-security-council-election-process,25,6,26,,2024-01-24 18:14:59,2024-02-26 12:08:54,1558,46,False,,False,True,[],Pepperoni_Jo3,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 7, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10364, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4177, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4807, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 11941, 'primary_group_id': None, 'flair_group_id': None}]",7
21025,Proposal: [Non-Constitutional] Funding for Into the Dungeons: Machinata - a PvP Digital Miniature Game V2 ,Proposal: [Non-Constitutional] Funding for Into the Dungeons: Machinata - a PvP Digital Miniature Game V2 ,proposal-non-constitutional-funding-for-into-the-dungeons-machinata-a-pvp-digital-miniature-game-v2,59,33,59,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/4/4eba8f81795385982d95fbf951d742d8be6e1f6b.webp,2024-02-02 01:52:38,2024-02-21 01:38:44,2099,121,False,,False,True,[],thechaingamer.eth,7,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 12904, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11600, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14229, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 5727, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 8115, 'primary_group_id': None, 'flair_group_id': None}]",12904
20404,[Non-Constitutional]: Empowering Early Contributors: The community Arbiter Proposal 2.0,[Non-Constitutional]: Empowering Early Contributors: The community Arbiter Proposal 2.0,non-constitutional-empowering-early-contributors-the-community-arbiter-proposal-2-0,47,26,48,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/7/7acf07074808b7cce8056be9dad7a5c8675c2a53.jpeg,2024-01-03 15:40:56,2024-02-14 04:24:43,2807,91,False,,False,True,['proposal'],Mysterymen,7,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 7911, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12904, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14229, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7735, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 8314, 'primary_group_id': None, 'flair_group_id': None}]",7911
21164,Arbitrum Day 2024: Gas Free,Arbitrum Day 2024: Gas Free,arbitrum-day-2024-gas-free,6,1,6,,2024-02-09 17:45:39,2024-02-13 02:47:47,410,10,False,,False,True,"['proposal', 'aip']",PennBlockchain,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 10663, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14229, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11975, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 8213, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 1137, 'primary_group_id': None, 'flair_group_id': None}]",10663
20995,AIP: Batch Poster Manager and Sequencer Inbox Finality Fix,AIP: Batch Poster Manager and Sequencer Inbox Finality Fix,aip-batch-poster-manager-and-sequencer-inbox-finality-fix,19,5,19,,2024-01-31 18:38:16,2024-02-12 15:59:58,1118,29,False,,False,True,[],SavvyDAO,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 7, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11975, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4985, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14229, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13491, 'primary_group_id': None, 'flair_group_id': None}]",7
20064,Proposal [Non-Constitutional]: Establish the ArbitrumDAO Procurement Committee,Proposal [Non-Constitutional]: Establish the ArbitrumDAO Procurement Committee,proposal-non-constitutional-establish-the-arbitrumdao-procurement-committee,29,13,31,,2023-12-14 17:53:04,2024-02-06 14:53:49,5306,135,False,,False,True,[],Pepperoni_Jo3,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 13905, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11201, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14229, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7988, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 11941, 'primary_group_id': None, 'flair_group_id': None}]",13905
19046,Proposal to Backfund Successful STIP Proposals (Savvy DAO) [FINAL],Proposal to Backfund Successful STIP Proposals (Savvy DAO) [FINAL],proposal-to-backfund-successful-stip-proposals-savvy-dao-final,120,58,135,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/3/394a4797e0b4068e1290ae30aaf14db7e8b7ff72_2_1023x1023.jpeg,2023-10-19 13:20:38,2024-02-06 10:10:36,13500,721,False,,False,True,['proposal'],KarlaGod,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 13491, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 8089, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13200, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12293, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14458, 'primary_group_id': None, 'flair_group_id': None}]",13491
20534,[Non-Constitutional] Thank ARB by Plurality Labs - Milestone 2: Scaling Value Creation in the DAO,[Non-Constitutional] Thank ARB by Plurality Labs - Milestone 2: Scaling Value Creation in the DAO,non-constitutional-thank-arb-by-plurality-labs-milestone-2-scaling-value-creation-in-the-dao,39,15,40,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/9/9a6fffc11012dee295456f9edd157eb937f25190_2_1024x412.png,2024-01-11 05:03:39,2024-02-02 11:30:10,2875,274,False,,False,True,"['proposal', 'governance']",JoJo,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 7308, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7988, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12166, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6529, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 11975, 'primary_group_id': None, 'flair_group_id': None}]",7308
19696,AIP: ArbOS Version 11,AIP: ArbOS Version 11,aip-arbos-version-11,14,5,15,,2023-11-22 17:26:07,2024-02-02 10:39:26,4250,31,False,,False,True,[],fred,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 7, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7390, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7988, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3964, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 10364, 'primary_group_id': None, 'flair_group_id': None}]",7
15779,Arbitrum Now: a pragmatic approach for the Moment,Arbitrum Now: a pragmatic approach for the Moment,arbitrum-now-a-pragmatic-approach-for-the-moment,60,27,67,,2023-08-09 16:18:36,2024-02-02 04:08:36,6617,642,False,,False,True,"['proposal', 'governance']",thechaingamer.eth,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 7290, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11853, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12146, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7308, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12904, 'primary_group_id': None, 'flair_group_id': None}]",7290
20979,Proposal: Experiental Incentive Program for Arbitrum Game Builders(for Discussion),Proposal: Experiental Incentive Program for Arbitrum Game Builders(for Discussion),proposal-experiental-incentive-program-for-arbitrum-game-builders-for-discussion,1,0,1,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/e/e2eba93571eb719afe98ebdc11235a8df5f8d325_2_1024x526.jpeg,2024-01-31 08:16:31,2024-01-31 08:16:31,538,2,False,,False,True,"['proposal', 'aip']",blanklee,7,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14668, 'primary_group_id': None, 'flair_group_id': None}]",14668
17027,[RFC] Reallocate unclaimed airdrop tokens for future incentives,[RFC] Reallocate unclaimed airdrop tokens for future incentives,rfc-reallocate-unclaimed-airdrop-tokens-for-future-incentives,17,4,18,,2023-09-25 22:45:05,2024-01-29 15:26:09,3663,61,False,,False,True,[],Billi,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 3964, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11843, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13285, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 1761, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14648, 'primary_group_id': None, 'flair_group_id': None}]",3964
19899,Proposal [Non-Constitutional]: Establish the 'Arbitrum Research & Development Collective',Proposal [Non-Constitutional]: Establish the &lsquo;Arbitrum Research &amp; Development Collective&rsquo;,proposal-non-constitutional-establish-the-arbitrum-research-development-collective,38,17,38,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/1/1834b50612c4477ebb6c860b1425b215308dd3ed.png,2023-12-05 09:57:21,2024-01-29 11:26:58,5824,150,False,,False,True,[],Immutablelawyer,7,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 13905, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14283, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11600, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10364, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7988, 'primary_group_id': None, 'flair_group_id': None}]",13905
20832,The Defiant: #1 Ranked Crypto 101 Education & Onboarding Series,The Defiant: #1 Ranked Crypto 101 Education &amp; Onboarding Series,the-defiant-1-ranked-crypto-101-education-onboarding-series,5,2,5,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/6/665520373f0d62507427d60c4994dfb4851781d7.png,2024-01-24 03:37:30,2024-01-26 01:12:17,404,6,False,,False,True,['proposal'],TheDefiant,7,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14509, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10663, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14229, 'primary_group_id': None, 'flair_group_id': None}]",14509
19467,Proposal: Experimental Incentive System for Active ArbitrumDAO Delegates,Proposal: Experimental Incentive System for Active ArbitrumDAO Delegates,proposal-experimental-incentive-system-for-active-arbitrumdao-delegates,66,22,66,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/8/8b298d1231f948aa7a35f0b1a9dbd948de9d4850.png,2023-11-10 04:43:56,2024-01-24 22:13:16,7811,331,False,,False,True,[],SEEDGov,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 4177, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14209, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 1036, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14229, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12710, 'primary_group_id': None, 'flair_group_id': None}]",4177
20681,[Proposal] Permissionless Orderbook Exchange,[Proposal] Permissionless Orderbook Exchange,proposal-permissionless-orderbook-exchange,3,0,3,,2024-01-17 04:26:30,2024-01-18 18:14:06,344,1,False,,False,True,['proposal'],ElixExo,7,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14516, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14229, 'primary_group_id': None, 'flair_group_id': None}]",14516
20505,Burstek DAO Initiative: Advancing Africa's Blockchain Frontier with Arbitrum,Burstek DAO Initiative: Advancing Africa&rsquo;s Blockchain Frontier with Arbitrum,burstek-dao-initiative-advancing-africas-blockchain-frontier-with-arbitrum,8,5,8,,2024-01-09 23:36:33,2024-01-11 16:13:34,505,17,False,,False,True,[],cp0x,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14354, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10290, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14229, 'primary_group_id': None, 'flair_group_id': None}]",14354
14412,Proposal: Distribution of DAO Revenue to ARB Token Holders,Proposal: Distribution of DAO Revenue to ARB Token Holders,proposal-distribution-of-dao-revenue-to-arb-token-holders,99,31,102,,2023-05-10 11:54:18,2024-01-10 19:02:25,12318,286,False,,False,True,[],diana2024,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11437, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10570, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10957, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11499, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14449, 'primary_group_id': None, 'flair_group_id': None}]",11437
15425,AIP - 6 : Security Council Elections,AIP - 6 : Security Council Elections,aip-6-security-council-elections,17,3,19,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/b/b98dd11c572099264860f4f13a6cb6754853073e.png,2023-07-14 18:59:31,2024-01-09 08:18:18,4665,120,False,,False,True,[],Goodo,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 7, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10318, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4807, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10364, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 11119, 'primary_group_id': None, 'flair_group_id': None}]",7
13614,Proposal: Expand Metaverse Capacities of Arbitrum (FINAL),Proposal: Expand Metaverse Capacities of Arbitrum (FINAL),proposal-expand-metaverse-capacities-of-arbitrum-final,9,6,20,,2023-04-09 05:21:34,2024-01-03 20:58:51,4282,41,False,,False,True,[],Scalene,7,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 9572, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13082, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13281, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13424, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10318, 'primary_group_id': None, 'flair_group_id': None}]",9572
